sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,score_text,v_score_text,two_year_recid
Male,23,Less than 25,Caucasian,0,0,0,0,F,Low,Low,0
Female,20,Less than 25,African-American,0,0,0,0,F,High,Medium,0
Male,29,25 - 45,Caucasian,0,0,0,7,M,Medium,Medium,0
Male,29,25 - 45,Caucasian,0,0,0,7,M,mass medium,Medium,1
Male,24,Less than 25,African-American,0,0,0,1,F,Low,Low,0
Female,54,Greater than 45,Caucasian,0,0,0,1,M,Low,Low,0
Female,51,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,66,Greater than 45,African-American,0,0,0,3,F,Low,Low,0
Male,66,Greater than 45,African-American,0,0,0,3,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,50,Greater than 45,Caucasian,0,0,0,8,F,Low,Medium,0
Male,50,Greater than 45,African-American,0,0,0,7,F,Low,Low,0
Male,40,25 - 45,Caucasian,0,0,0,3,F,Low,Low,0
Female,30,25 - 45,African-American,0,0,0,4,M,Medium,Medium,0
Female,30,25 - 45,African-American,0,0,0,4,M,Medium,Medium,1
Female,24,Less than 25,Caucasian,0,0,0,2,F,Medium,Medium,0
Female,24,Less than 25,Caucasian,0,0,0,2,F,Medium,Medium,0
Male,24,Less than 25,Hispanic,0,0,0,0,F,metier,Medium,0
Male,24,Less than 25,Hispanic,0,0,0,0,F,Medium,Medium,0
Male,24,Less than 25,Hispanic,0,0,0,0,F,Medium,Medium,0
Female,23,Less than 25,African-American,0,0,0,3,F,intermediate,Low,0
Female,23,Less than 25,African-American,0,0,0,3,F,Medium,Low,1
Female,25,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,4,M,highschool,Medium,0
Male,54,Greater than 45,Caucasian,0,0,0,3,M,Low,Low,0
Male,54,Greater than 45,Caucasian,0,0,0,3,M,Low,Low,0
Male,54,Greater than 45,Caucasian,0,0,0,3,M,Low,Low,0
Male,54,Greater than 45,Caucasian,0,0,0,3,M,Low,Low,0
Male,54,Greater than 45,Caucasian,0,0,0,3,M,Low,Low,0
Female,31,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,25,25 - 45,Caucasian,0,0,2,4,M,High,Medium,0
Male,25,25 - 45,Caucasian,0,0,2,4,M,High,Medium,0
Male,46,Greater than 45,Caucasian,0,0,0,1,M,Low,Low,0
Female,30,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,2,F,Medium,Low,0
Male,35,25 - 45,African-American,0,0,0,3,M,heights,High,0
Male,35,25 - 45,African-American,0,0,0,3,M,High,High,0
Female,35,25 - 45,Hispanic,0,0,0,10,F,High,Medium,0
Male,25,25 - 45,Other,0,0,0,1,F,Medium,Low,0
Female,22,Less than 25,Caucasian,0,0,0,0,M,Low,Low,0
Female,32,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,0,M,blue,Low,0
Male,25,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,22,Less than 25,African-American,0,0,0,3,F,High,Medium,0
Male,22,Less than 25,African-American,0,0,0,3,F,highschool,Medium,0
Male,22,Less than 25,African-American,0,0,0,3,F,High,Medium,0
Male,22,Less than 25,African-American,0,0,0,3,F,High,Medium,0
Male,33,25 - 45,African-American,0,0,0,16,F,High,Low,0
Male,33,25 - 45,African-American,0,0,0,16,F,high school,Low,0
Male,33,25 - 45,African-American,0,0,0,16,F,High,Low,0
Male,33,25 - 45,African-American,0,0,0,16,F,High,Low,0
Male,33,25 - 45,African-American,0,0,0,16,F,High,Low,0
Male,38,25 - 45,Caucasian,0,0,0,5,F,metier,Low,0
Male,38,25 - 45,Caucasian,0,0,0,5,F,Medium,Low,0
Male,38,25 - 45,Caucasian,0,0,0,5,F,Medium,Low,0
Male,38,25 - 45,Caucasian,0,0,0,5,F,sensitive,Low,0
Male,38,25 - 45,Caucasian,0,0,0,5,F,Medium,Low,0
Male,38,25 - 45,Caucasian,0,0,0,5,F,Medium,Low,0
Female,49,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,49,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,30,25 - 45,African-American,0,0,0,10,F,Medium,Medium,0
Male,30,25 - 45,African-American,0,0,0,10,F,Medium,Medium,0
Male,30,25 - 45,African-American,0,0,0,10,F,Medium,Medium,0
Male,33,25 - 45,African-American,0,0,0,4,M,medium,Medium,1
Male,24,Less than 25,African-American,0,0,0,0,F,Low,Low,0
Male,23,Less than 25,African-American,0,0,1,1,F,Low,Low,0
Male,33,25 - 45,African-American,0,0,1,12,M,High,Medium,0
Male,33,25 - 45,African-American,0,0,1,12,M,High,Medium,0
Male,33,25 - 45,African-American,0,0,1,12,M,High,Medium,0
Male,33,25 - 45,African-American,0,0,1,12,M,High,Medium,0
Male,37,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,37,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,40,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,23,Less than 25,African-American,0,0,1,1,M,Low,Low,0
Male,27,25 - 45,Caucasian,0,0,0,1,F,High,High,0
Male,27,25 - 45,Caucasian,0,0,0,1,F,High,High,0
Male,43,25 - 45,African-American,0,0,0,9,F,Medium,Low,0
Male,43,25 - 45,African-American,0,0,0,9,F,intermediate,Low,0
Male,43,25 - 45,African-American,0,0,0,9,F,Medium,Low,1
Male,26,25 - 45,Caucasian,0,0,0,11,F,Low,Low,0
Male,35,25 - 45,African-American,0,0,0,5,F,spiritualist,Medium,0
Male,35,25 - 45,African-American,0,0,0,5,F,Medium,Medium,0
Male,25,25 - 45,African-American,0,1,0,11,F,gamey,High,1
Male,61,Greater than 45,African-American,0,0,0,1,F,depressed,Low,0
Male,30,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Female,42,25 - 45,African-American,0,0,0,0,F,High,Medium,0
Female,42,25 - 45,African-American,0,0,0,0,F,High,Medium,0
Female,42,25 - 45,African-American,0,0,0,0,F,High,Medium,0
Male,53,Greater than 45,Caucasian,0,0,0,1,F,sensitive,Low,1
Female,27,25 - 45,Hispanic,0,0,0,0,F,Low,Low,0
Male,25,25 - 45,Caucasian,0,0,0,0,M,grim,Low,0
Female,52,Greater than 45,African-American,0,0,0,1,F,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,0,7,M,High,Medium,0
Male,26,25 - 45,Caucasian,0,0,0,7,M,High,Medium,0
Male,26,25 - 45,Caucasian,0,0,0,7,M,High,Medium,0
Male,26,25 - 45,Caucasian,0,0,0,7,M,High,Medium,0
Male,39,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,47,Greater than 45,African-American,0,0,0,5,F,Low,Low,0
Male,50,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,4,F,High,High,0
Female,52,Greater than 45,Caucasian,0,0,0,6,M,Medium,Low,0
Female,41,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,37,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,24,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Female,34,25 - 45,African-American,0,0,0,14,F,High,High,0
Female,34,25 - 45,African-American,0,0,0,14,F,highschool,High,0
Female,34,25 - 45,African-American,0,0,0,14,F,High,High,0
Female,34,25 - 45,African-American,0,0,0,14,F,High,High,0
Male,30,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,20,Less than 25,African-American,0,0,1,0,F,Low,Medium,0
Male,24,Less than 25,African-American,0,0,0,5,F,Medium,Low,0
Male,24,Less than 25,African-American,0,0,0,5,F,Medium,Low,0
Male,24,Less than 25,African-American,0,0,0,5,F,Medium,Low,0
Male,20,Less than 25,Other,0,0,0,0,M,Low,Medium,0
Male,20,Less than 25,Other,0,0,0,0,M,Low,Medium,0
Male,20,Less than 25,Other,0,0,0,0,M,Low,Medium,0
Male,20,Less than 25,Other,0,0,0,0,M,Low,Medium,0
Male,20,Less than 25,Other,0,0,0,0,M,Low,Medium,0
Female,40,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,27,25 - 45,Caucasian,0,0,0,1,F,Medium,Low,0
Male,27,25 - 45,Caucasian,0,0,0,1,F,Medium,Low,0
Male,25,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,25,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,3,M,culture medium,Medium,0
Male,31,25 - 45,Caucasian,0,0,0,3,M,Medium,Medium,0
Female,62,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,23,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
Male,23,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
Male,39,25 - 45,African-American,0,0,0,2,M,Medium,Low,0
Female,60,Greater than 45,Caucasian,0,0,0,0,F,Medium,Low,0
Female,32,25 - 45,Other,0,0,0,0,F,Low,Low,0
Male,35,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,24,Less than 25,African-American,0,0,0,0,F,medium,Medium,0
Female,56,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,1
Male,30,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,20,Less than 25,African-American,0,0,0,0,M,Low,High,0
Male,41,25 - 45,Caucasian,0,0,0,17,M,High,Medium,0
Male,41,25 - 45,Caucasian,0,0,0,17,M,High,Medium,1
Male,35,25 - 45,Caucasian,0,0,0,4,F,Medium,Low,0
Male,35,25 - 45,Caucasian,0,0,0,4,F,Medium,Low,0
Male,21,Less than 25,Caucasian,0,0,0,2,F,Medium,Medium,0
Female,60,Greater than 45,Caucasian,0,0,0,6,F,Medium,Low,0
Female,60,Greater than 45,Caucasian,0,0,0,6,F,Medium,Low,0
Female,28,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,23,Less than 25,African-American,0,1,0,1,M,High,High,0
Male,23,Less than 25,African-American,0,1,0,1,M,High,High,0
Male,23,Less than 25,African-American,0,1,0,1,M,High,High,0
Female,26,25 - 45,Hispanic,0,0,0,1,F,Medium,Low,0
Male,56,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
Female,25,25 - 45,Caucasian,0,0,0,0,F,Medium,Medium,0
Male,23,Less than 25,African-American,0,0,0,2,F,Low,Low,0
Male,20,Less than 25,Hispanic,0,0,0,0,F,Low,Medium,0
Male,20,Less than 25,Hispanic,0,0,0,0,F,Low,Medium,0
Male,37,25 - 45,Hispanic,0,1,0,4,F,Low,Low,0
Male,23,Less than 25,Caucasian,0,1,0,1,M,Low,Low,0
Male,21,Less than 25,African-American,0,0,0,0,F,High,High,0
Male,21,Less than 25,African-American,0,0,0,0,F,High,High,0
Male,21,Less than 25,African-American,0,0,0,0,F,High,High,0
Female,21,Less than 25,African-American,1,2,2,3,F,mass medium,High,0
Female,21,Less than 25,African-American,1,2,2,3,F,Medium,High,1
Male,41,25 - 45,Caucasian,5,0,0,16,F,high-pitched,High,0
Male,61,Greater than 45,Caucasian,0,0,0,0,M,modest,Low,0
Female,35,25 - 45,African-American,0,0,0,2,F,Medium,Low,0
Male,33,25 - 45,Caucasian,0,0,0,3,M,Low,Low,0
Male,26,25 - 45,African-American,0,0,0,2,M,Low,Low,0
Male,26,25 - 45,African-American,0,0,0,2,M,Low,Low,0
Male,21,Less than 25,Hispanic,0,0,0,0,F,Low,Medium,0
Male,21,Less than 25,Hispanic,0,0,0,0,F,Low,Medium,0
Male,25,25 - 45,African-American,0,0,1,8,F,High,Low,0
Male,25,25 - 45,African-American,0,0,1,8,F,High,Low,0
Male,25,25 - 45,African-American,0,0,1,8,F,High,Low,0
Male,25,25 - 45,African-American,0,0,1,8,F,High,Low,0
Male,32,25 - 45,African-American,0,0,0,13,F,in high spirits,Low,0
Male,32,25 - 45,African-American,0,0,0,13,F,High,Low,0
Male,32,25 - 45,African-American,0,0,0,13,F,High,Low,0
Male,41,25 - 45,African-American,2,1,0,9,M,High,Medium,0
Male,41,25 - 45,African-American,2,1,0,9,M,High,Medium,0
Male,41,25 - 45,African-American,2,1,0,9,M,High,Medium,0
Male,24,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,20,Less than 25,Hispanic,0,0,0,2,F,High,High,0
Male,20,Less than 25,Hispanic,0,0,0,2,F,High,High,0
Male,20,Less than 25,Hispanic,0,0,0,2,F,senior high,High,0
Male,23,Less than 25,Caucasian,0,0,0,0,M,Low,Low,0
Male,28,25 - 45,African-American,0,0,0,9,F,High,Low,0
Male,28,25 - 45,African-American,0,0,0,9,F,high gear,Low,0
Male,28,25 - 45,African-American,0,0,0,9,F,High,Low,0
Male,25,25 - 45,Native American,0,0,0,7,F,High,Medium,0
Male,25,25 - 45,Native American,0,0,0,7,F,High,Medium,1
Female,58,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,49,Greater than 45,African-American,0,0,0,3,F,Low,Low,0
Female,22,Less than 25,Hispanic,0,0,0,0,F,Medium,Medium,0
Male,21,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,21,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Female,27,25 - 45,African-American,0,0,0,3,F,High,Medium,1
Male,32,25 - 45,African-American,0,0,0,4,F,Medium,Medium,0
Male,32,25 - 45,African-American,0,0,0,4,F,Medium,Medium,0
Male,32,25 - 45,African-American,0,0,0,4,F,Medium,Medium,1
Female,25,25 - 45,African-American,0,0,0,1,F,Medium,Low,0
Female,25,25 - 45,African-American,0,0,0,1,F,Medium,Low,0
Male,50,Greater than 45,African-American,0,0,0,4,M,Medium,Low,0
Female,23,Less than 25,African-American,0,0,0,0,M,Low,Low,0
Male,65,Greater than 45,African-American,0,0,0,1,F,Low,Low,0
Male,65,Greater than 45,African-American,0,0,0,1,F,Low,Low,0
Male,34,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,35,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,25,25 - 45,African-American,0,0,1,4,F,Medium,Low,0
Male,25,25 - 45,African-American,0,0,1,4,F,Medium,Low,0
Male,25,25 - 45,African-American,0,0,1,4,F,Medium,Low,0
Male,25,25 - 45,African-American,0,0,1,4,F,Medium,Low,0
Male,25,25 - 45,African-American,0,0,1,4,F,Medium,Low,0
Female,33,25 - 45,Caucasian,0,0,0,2,F,Medium,Low,0
Female,33,25 - 45,Caucasian,0,0,0,2,F,Medium,Low,0
Male,30,25 - 45,Other,0,0,0,9,M,Low,Low,0
Male,25,25 - 45,Other,0,0,0,1,M,Low,Medium,0
Male,25,25 - 45,Other,0,0,0,1,M,Low,Medium,1
Male,30,25 - 45,Hispanic,0,0,0,0,M,Low,Low,0
Female,27,25 - 45,African-American,0,0,0,1,F,Sir David Low,Low,0
Male,31,25 - 45,African-American,0,0,0,4,F,Low,Low,0
Male,39,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,42,25 - 45,Native American,0,0,0,0,M,Low,Low,0
Female,29,25 - 45,Caucasian,0,0,0,11,F,High,Medium,0
Female,29,25 - 45,Caucasian,0,0,0,11,F,High,Medium,0
Female,29,25 - 45,Caucasian,0,0,0,11,F,High,Medium,0
Female,29,25 - 45,Caucasian,0,0,0,11,F,High,Medium,0
Female,29,25 - 45,Caucasian,0,0,0,11,F,High,Medium,0
Female,29,25 - 45,Caucasian,0,0,0,11,F,High,Medium,0
Female,32,25 - 45,African-American,0,0,0,6,F,Low,Medium,0
Male,27,25 - 45,Other,0,0,0,0,M,Low,Low,0
Male,24,Less than 25,Other,0,0,0,5,F,average,Medium,0
Male,52,Greater than 45,African-American,0,0,0,3,F,Low,Low,0
Male,52,Greater than 45,African-American,0,0,0,3,F,Low,Low,0
Female,26,25 - 45,Caucasian,0,0,0,3,M,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,38,25 - 45,Hispanic,0,0,0,0,F,Low,Low,0
Male,20,Less than 25,African-American,0,0,2,1,F,Low,Medium,0
Male,47,Greater than 45,Caucasian,0,0,0,2,M,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,5,F,Medium,Medium,0
Male,25,25 - 45,African-American,0,0,0,5,F,Medium,Medium,0
Male,25,25 - 45,African-American,0,0,0,5,F,Medium,Medium,0
Male,25,25 - 45,African-American,0,0,0,5,F,Medium,Medium,0
Male,36,25 - 45,Other,0,0,0,0,F,Low,Low,0
Female,30,25 - 45,Caucasian,0,0,0,0,F,Medium,Low,0
Male,20,Less than 25,African-American,0,0,0,0,M,High,High,1
Female,29,25 - 45,Caucasian,0,0,0,3,F,Medium,Low,0
Female,29,25 - 45,African-American,0,0,0,2,F,High,High,0
Female,29,25 - 45,African-American,0,0,0,2,F,High,High,0
Male,24,Less than 25,Asian,0,0,0,0,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,0,F,moo,Medium,0
Male,28,25 - 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,28,25 - 45,Caucasian,0,0,0,3,F,Low,Low,0
Female,33,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,26,25 - 45,African-American,0,0,0,4,F,High,Medium,0
Male,26,25 - 45,African-American,0,0,0,4,F,High,Medium,0
Male,26,25 - 45,African-American,0,0,0,4,F,High,Medium,0
Male,41,25 - 45,Other,0,0,0,1,M,Low,Low,0
Male,39,25 - 45,African-American,0,0,0,8,F,Low,Low,0
Male,39,25 - 45,African-American,0,0,0,8,F,Low,Low,0
Male,39,25 - 45,African-American,0,0,0,8,F,Low,Low,0
Female,54,Greater than 45,Caucasian,0,0,0,12,F,Low,Low,0
Female,37,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,1,F,Medium,Medium,0
Male,27,25 - 45,African-American,0,0,0,1,F,Medium,Medium,0
Male,43,25 - 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,49,Greater than 45,Caucasian,0,0,0,8,F,Medium,Low,0
Male,49,Greater than 45,Caucasian,0,0,0,8,F,intermediate,Low,0
Female,33,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,20,Less than 25,African-American,0,0,0,1,F,High,High,0
Male,42,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,42,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,44,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,44,25 - 45,Caucasian,0,0,0,0,F,depressed,Low,0
Male,28,25 - 45,African-American,0,0,0,5,F,Medium,Medium,0
Male,28,25 - 45,African-American,0,0,0,5,F,Medium,Medium,0
Male,28,25 - 45,African-American,0,0,0,5,F,Medium,Medium,0
Male,28,25 - 45,African-American,0,0,0,5,F,Medium,Medium,0
Male,32,25 - 45,African-American,0,0,0,4,F,Medium,Medium,1
Male,30,25 - 45,Caucasian,1,1,0,18,M,High,Low,0
Male,28,25 - 45,African-American,0,0,0,7,F,Medium,Medium,0
Male,28,25 - 45,African-American,0,0,0,7,F,Medium,Medium,0
Male,28,25 - 45,African-American,0,0,0,7,F,culture medium,Medium,0
Male,28,25 - 45,African-American,0,0,0,7,F,Medium,Medium,1
Male,38,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,38,25 - 45,African-American,0,0,0,3,F,Low,Low,0
Female,27,25 - 45,Caucasian,0,0,0,3,F,High,Medium,0
Female,27,25 - 45,Caucasian,0,0,0,3,F,High,Medium,0
Male,21,Less than 25,Caucasian,0,0,0,1,F,Low,Medium,0
Male,29,25 - 45,African-American,0,0,0,0,F,luxuriously,High,0
Male,21,Less than 25,Caucasian,0,0,0,0,F,high,High,0
Male,21,Less than 25,Caucasian,0,0,0,0,F,High,High,0
Female,34,25 - 45,African-American,0,0,0,0,M,humble,Low,1
Male,21,Less than 25,Caucasian,0,0,0,1,F,Medium,Medium,0
Male,21,Less than 25,Caucasian,0,0,0,1,F,mass medium,Medium,0
Male,36,25 - 45,African-American,0,0,0,1,F,High,Low,0
Male,36,25 - 45,African-American,0,0,0,1,F,High,Low,0
Male,36,25 - 45,African-American,0,0,0,1,F,High,Low,0
Male,29,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,34,25 - 45,African-American,0,0,1,3,F,Medium,Low,0
Male,38,25 - 45,African-American,0,0,0,1,M,crushed,Low,0
Male,36,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,32,25 - 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,27,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,23,Less than 25,African-American,0,0,0,0,M,High,High,0
Male,47,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,20,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Female,25,25 - 45,African-American,0,0,0,2,F,eminent,High,0
Female,25,25 - 45,African-American,0,0,0,2,F,High,High,0
Female,25,25 - 45,African-American,0,0,0,2,F,High,High,0
Male,35,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Female,30,25 - 45,Caucasian,0,0,0,1,F,miserable,Low,0
Female,28,25 - 45,Caucasian,0,0,0,1,M,depression,Low,0
Male,30,25 - 45,Caucasian,0,0,0,2,M,High,Low,0
Male,30,25 - 45,Caucasian,0,0,0,2,M,high,Low,0
Male,30,25 - 45,Caucasian,0,0,0,2,M,High,Low,0
Male,30,25 - 45,Caucasian,0,0,0,2,M,High,Low,0
Female,45,Greater than 45,Caucasian,0,0,0,3,M,Low,Low,0
Female,45,Greater than 45,Caucasian,0,0,0,3,M,depression,Low,0
Female,45,Greater than 45,Caucasian,0,0,0,3,M,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,2,M,Medium,Medium,0
Male,24,Less than 25,African-American,0,0,0,2,M,Medium,Medium,0
Male,23,Less than 25,African-American,0,0,0,5,F,High,Medium,0
Male,22,Less than 25,African-American,0,0,0,0,F,High,High,0
Male,20,Less than 25,Other,0,8,1,8,F,High,High,0
Male,20,Less than 25,Other,0,8,1,8,F,High,High,0
Male,20,Less than 25,Other,0,8,1,8,F,High,High,0
Male,20,Less than 25,Other,0,8,1,8,F,High,High,1
Female,42,25 - 45,African-American,0,0,0,0,M,Low,Low,1
Male,24,Less than 25,African-American,1,1,0,8,F,High,High,0
Male,24,Less than 25,African-American,1,1,0,8,F,High,High,0
Male,24,Less than 25,African-American,1,1,0,8,F,High,High,1
Male,40,25 - 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,27,25 - 45,Other,0,0,0,1,F,Low,Low,0
Female,57,Greater than 45,African-American,0,0,0,3,F,High,Low,0
Male,60,Greater than 45,African-American,0,0,0,12,F,Low,Low,0
Male,60,Greater than 45,African-American,0,0,0,12,F,Low,Low,0
Male,20,Less than 25,African-American,0,0,0,0,M,Low,Medium,0
Male,33,25 - 45,African-American,0,0,0,6,M,Medium,Low,0
Male,33,25 - 45,African-American,0,0,0,6,M,Medium,Low,0
Male,19,Less than 25,Caucasian,0,0,1,0,M,Low,Medium,0
Male,34,25 - 45,African-American,0,0,0,2,M,Low,Low,0
Male,34,25 - 45,African-American,0,0,0,2,M,Low,Low,0
Male,34,25 - 45,African-American,0,0,0,2,M,Low,Low,0
Male,34,25 - 45,African-American,0,0,0,2,M,Low,Low,0
Male,37,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,24,Less than 25,Caucasian,0,0,0,4,M,High,Low,0
Male,24,Less than 25,Caucasian,0,0,0,4,M,High,Low,0
Male,27,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,29,25 - 45,African-American,1,1,1,4,F,High,High,0
Male,29,25 - 45,African-American,1,1,1,4,F,High,High,1
Male,21,Less than 25,Caucasian,1,0,1,1,F,Medium,High,0
Male,21,Less than 25,Caucasian,1,0,1,1,F,Medium,High,0
Male,21,Less than 25,Caucasian,1,0,1,1,F,Medium,High,0
Male,21,Less than 25,Caucasian,1,0,1,1,F,Medium,High,0
Female,26,25 - 45,Caucasian,0,0,0,0,F,Low,Medium,0
Female,26,25 - 45,Caucasian,0,0,0,0,F,Low,Medium,0
Male,32,25 - 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,30,25 - 45,Caucasian,0,0,0,10,F,Medium,Low,1
Female,42,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Female,42,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Female,42,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Female,29,25 - 45,Caucasian,0,0,0,8,M,High,Low,0
Female,29,25 - 45,Caucasian,0,0,0,8,M,high school,Low,0
Female,29,25 - 45,Caucasian,0,0,0,8,M,High,Low,0
Female,29,25 - 45,Caucasian,0,0,0,8,M,High,Low,0
Female,29,25 - 45,Caucasian,0,0,0,8,M,High,Low,0
Female,29,25 - 45,Caucasian,0,0,0,8,M,High,Low,0
Male,38,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,32,25 - 45,African-American,0,0,0,1,F,small,Low,0
Male,27,25 - 45,Other,0,0,0,0,F,Low,Low,0
Male,27,25 - 45,Other,0,0,0,0,F,Low,Low,0
Male,30,25 - 45,Caucasian,0,0,0,3,M,Low,Low,0
Male,22,Less than 25,African-American,0,0,0,1,F,Low,Medium,0
Male,20,Less than 25,Caucasian,0,0,0,0,M,High,High,0
Male,20,Less than 25,Caucasian,0,0,0,0,M,High,High,0
Male,20,Less than 25,Caucasian,0,0,0,0,M,High,High,0
Male,57,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,51,Greater than 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,51,Greater than 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,51,Greater than 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,51,Greater than 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,37,25 - 45,African-American,0,0,0,9,M,Medium,Low,0
Female,49,Greater than 45,African-American,0,0,0,0,M,Low,Low,0
Male,21,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,22,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,22,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,35,25 - 45,African-American,0,0,0,4,F,High,Low,0
Male,35,25 - 45,African-American,0,0,0,4,F,High,Low,0
Female,54,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,58,Greater than 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,44,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,32,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,26,25 - 45,African-American,0,0,1,6,F,High,Medium,0
Female,39,25 - 45,African-American,0,0,0,22,F,Medium,Low,0
Female,39,25 - 45,African-American,0,0,0,22,F,Medium,Low,0
Female,39,25 - 45,African-American,0,0,0,22,F,Medium,Low,0
Female,39,25 - 45,African-American,0,0,0,22,F,Medium,Low,0
Male,31,25 - 45,African-American,0,0,0,0,F,Low,Low,0
